user_id,date,department,role,tool_used,prompt_category,prompts_used,task_type,tasks_completed,time_spent_minutes,estimated_time_saved_minutes,manual_time_estimate_minutes,cost_per_hour,ai_tool_cost,accuracy_score,task_complexity,output_quality_score,revision_count,error_rate,ai_adoption_level,automation_level,training_hours,experience_with_ai_months,data_sensitivity,security_review_required,compliance_flag,team,location,employment_type,salary_band,ai_generated_content_percent,cluster,user_segment
2881,2025-08-21,IT,HR Specialist,Claude,Email Drafting,18,Coding,8,34,121,121,50,0.86,0.91,Low,6,0,0.26,Low,Manual,3,31,Internal,No,No,Support,Germany,Full-time,Medium,69,2,High AI Users
1200,2025-10-18,Engineering,Developer,Copilot,Documentation,7,Data Analysis,7,24,29,119,78,3.9,0.58,Medium,9,0,0.28,Low,Manual,28,3,Public,No,Yes,Frontend,India,Contract,Medium,49,1,Moderate Users
1521,2024-05-01,Customer Support,Developer,Perplexity,Email Drafting,7,Data Analysis,5,94,172,71,58,2.31,0.95,High,6,3,0.12,Low,Manual,4,17,Public,No,No,IT Admin,UK,Contract,Low,10,0,Low AI Users
2887,2025-05-22,Operations,Finance Analyst,Copilot,Coding,2,Documentation,9,34,49,259,75,3.87,0.91,Medium,8,1,0.19,High,Semi-Automated,21,5,Internal,No,No,Data,India,Full-time,High,53,2,High AI Users
3552,2025-09-01,Customer Support,Data Scientist,Perplexity,Documentation,1,Documentation,1,71,238,255,40,1.25,0.94,Low,9,0,0.16,High,Manual,19,8,Public,No,Yes,Frontend,USA,Full-time,Low,33,0,Low AI Users
4809,2025-04-13,Engineering,Manager,Copilot,Research,12,Testing,4,15,223,107,59,0.65,0.85,Low,9,0,0.21,High,Semi-Automated,4,1,Public,Yes,No,Sales Ops,India,Full-time,Medium,14,2,High AI Users
2711,2024-05-12,Engineering,Developer,Gemini,Coding,38,Testing,2,16,109,154,21,1.67,0.81,Low,9,1,0.16,Low,Semi-Automated,38,11,Internal,No,No,Data,Germany,Full-time,Low,50,2,High AI Users
1787,2025-01-13,Operations,Analyst,ChatGPT,Customer Support,6,Testing,1,9,134,46,30,4.47,0.51,Low,6,0,0.23,Medium,Semi-Automated,16,23,Internal,No,No,IT Admin,Germany,Full-time,Medium,53,1,Moderate Users
4110,2024-11-13,Product,Product Manager,ChatGPT,Email Drafting,5,Debugging,3,111,128,245,34,2.05,0.65,High,9,1,0.19,Low,Semi-Automated,3,6,Confidential,No,Yes,Finance Ops,Canada,Contract,Low,90,0,Low AI Users
1059,2025-07-30,HR,Developer,Perplexity,Data Analysis,27,Report Generation,6,31,75,60,79,4.11,0.95,Low,9,0,0.27,Low,Manual,3,30,Public,Yes,Yes,Backend,USA,Contract,High,27,2,High AI Users
1577,2025-12-11,Marketing,Data Scientist,Perplexity,Email Drafting,37,Report Generation,3,104,155,41,69,1.9,0.79,Medium,9,0,0.28,Medium,Manual,17,35,Internal,Yes,Yes,HR Ops,Canada,Contract,High,76,0,Low AI Users
1320,2024-05-04,Sales,Product Manager,Perplexity,Customer Support,34,Testing,2,58,125,41,75,0.69,0.96,Low,6,4,0.27,High,Manual,25,7,Confidential,No,Yes,HR Ops,India,Full-time,High,83,2,High AI Users
2458,2025-03-26,Product,HR Specialist,Claude,Content Writing,36,Debugging,2,40,25,239,74,1.43,0.56,High,8,4,0.13,Medium,Fully Automated,11,21,Confidential,No,Yes,HR Ops,Australia,Intern,Medium,26,1,Moderate Users
4707,2025-12-20,IT,Manager,Gemini,Reporting,18,Email Writing,6,79,192,66,20,1.74,0.51,Medium,6,3,0.17,Low,Fully Automated,39,8,Public,No,No,Marketing Ops,UK,Contract,High,27,1,Moderate Users
4747,2024-07-26,Operations,Manager,Copilot,Reporting,25,Documentation,3,43,189,259,29,4.53,0.99,High,8,2,0.25,Low,Manual,33,16,Confidential,Yes,Yes,Backend,Canada,Full-time,Medium,80,2,High AI Users
4479,2024-10-26,Customer Support,Sales Executive,ChatGPT,Brainstorming,24,Data Analysis,1,66,7,178,47,3.79,0.91,Medium,7,2,0.16,High,Manual,20,4,Internal,Yes,Yes,Sales Ops,Canada,Contract,Low,11,0,Low AI Users
3037,2025-05-03,Engineering,HR Specialist,Gemini,Data Analysis,21,Email Writing,3,37,106,233,28,3.91,0.85,Medium,7,0,0.18,Low,Manual,37,35,Confidential,Yes,Yes,HR Ops,UK,Full-time,Low,46,2,High AI Users
1922,2025-09-24,Finance,Developer,Perplexity,Coding,15,Testing,9,100,128,98,68,4.1,0.87,Low,7,0,0.08,Low,Fully Automated,23,31,Public,No,No,Marketing Ops,Germany,Intern,Medium,23,0,Low AI Users
2409,2024-05-21,Operations,HR Specialist,Gemini,Customer Support,13,Report Generation,9,113,17,172,88,4.68,0.57,High,7,3,0.29,Medium,Fully Automated,11,16,Confidential,No,No,Marketing Ops,USA,Contract,High,81,1,Moderate Users
2694,2025-04-18,Operations,Analyst,Gemini,Research,12,Report Generation,3,62,31,173,78,2.97,0.58,Medium,8,2,0.11,High,Manual,21,14,Internal,Yes,Yes,Backend,Germany,Full-time,Low,55,1,Moderate Users
1568,2025-07-22,Operations,Finance Analyst,Copilot,Research,3,Report Generation,7,33,223,208,35,2.85,0.92,Low,8,1,0.28,Low,Fully Automated,10,14,Internal,No,Yes,Sales Ops,Canada,Contract,Medium,28,2,High AI Users
2101,2024-10-30,Customer Support,Manager,Perplexity,Email Drafting,8,Debugging,8,44,26,30,23,4.61,0.58,Medium,7,2,0.06,High,Fully Automated,5,3,Confidential,No,No,Marketing Ops,UK,Contract,Medium,99,1,Moderate Users
4265,2025-10-18,Sales,Support Agent,Gemini,Reporting,35,Debugging,2,28,115,153,78,4.11,0.64,Low,9,4,0.2,Low,Fully Automated,5,8,Internal,No,No,Marketing Ops,Australia,Contract,Low,24,1,Moderate Users
4356,2025-07-09,Finance,HR Specialist,Claude,Email Drafting,15,Report Generation,4,118,61,281,59,1.61,0.58,High,8,2,0.05,Medium,Semi-Automated,23,24,Public,No,Yes,Support,USA,Full-time,High,45,1,Moderate Users
1526,2025-10-05,Operations,Analyst,Copilot,Research,13,Email Writing,7,62,143,143,43,1.36,0.59,Medium,6,2,0.05,Medium,Fully Automated,39,24,Public,Yes,Yes,Finance Ops,Canada,Full-time,Low,40,1,Moderate Users
3571,2025-08-15,IT,Analyst,Claude,Content Writing,2,Testing,9,29,80,177,76,3.22,0.64,Low,9,1,0.13,Medium,Semi-Automated,4,22,Confidential,No,No,Marketing Ops,India,Full-time,Medium,65,1,Moderate Users
3660,2024-01-30,Sales,Developer,Claude,Coding,15,Coding,2,82,221,119,23,2.17,0.78,Low,6,3,0.26,High,Semi-Automated,17,20,Confidential,No,Yes,Support,India,Contract,Medium,23,0,Low AI Users
4227,2025-01-11,Sales,Analyst,ChatGPT,Coding,36,Testing,8,7,160,207,78,0.57,0.84,Low,8,4,0.05,High,Semi-Automated,22,14,Public,No,No,Backend,USA,Intern,Medium,69,2,High AI Users
4411,2024-12-06,Customer Support,Sales Executive,Gemini,Customer Support,19,Data Analysis,4,34,190,178,69,3.97,0.74,Medium,6,0,0.15,High,Semi-Automated,14,26,Confidential,Yes,No,Data,Germany,Contract,Low,59,2,High AI Users
3172,2024-07-27,Engineering,HR Specialist,Claude,Email Drafting,16,Data Analysis,8,103,227,209,56,3.54,0.55,Medium,6,3,0.18,Low,Manual,35,16,Confidential,No,Yes,Data,Australia,Intern,Medium,40,1,Moderate Users
1870,2024-08-30,Customer Support,Recruiter,Gemini,Documentation,5,Debugging,1,30,95,83,50,1.55,0.56,Medium,9,3,0.13,High,Fully Automated,25,34,Public,Yes,No,HR Ops,UK,Intern,Low,33,1,Moderate Users
1279,2025-11-25,Product,Data Scientist,Claude,Data Analysis,22,Data Analysis,5,86,90,189,52,4.32,0.51,Medium,9,1,0.02,Medium,Semi-Automated,12,21,Confidential,No,Yes,Frontend,India,Intern,Medium,78,1,Moderate Users
3964,2024-06-06,Marketing,Data Scientist,Perplexity,Content Writing,22,Report Generation,3,66,171,127,94,3.37,0.76,High,7,3,0.14,Low,Fully Automated,25,29,Confidential,No,No,IT Admin,Germany,Contract,Low,36,0,Low AI Users
4977,2024-05-25,Sales,Manager,Perplexity,Content Writing,27,Research,1,81,101,174,62,4.89,0.73,High,8,1,0.1,High,Semi-Automated,14,8,Public,No,No,Frontend,India,Contract,Low,33,0,Low AI Users
3669,2024-12-05,Sales,Manager,Perplexity,Reporting,7,Debugging,8,66,188,178,71,3.83,0.73,Low,9,2,0.2,High,Fully Automated,26,15,Internal,No,Yes,Support,Australia,Contract,Medium,38,1,Moderate Users
3893,2024-04-01,Operations,Data Scientist,Gemini,Brainstorming,31,Coding,6,85,11,41,30,1.61,0.57,Medium,8,4,0.04,Medium,Manual,33,20,Confidential,No,No,Support,USA,Contract,Low,76,1,Moderate Users
2892,2024-11-24,Customer Support,Recruiter,Claude,Data Analysis,16,Testing,3,18,156,39,75,0.79,0.76,Low,5,3,0.07,Low,Manual,7,4,Confidential,Yes,Yes,Finance Ops,Canada,Contract,Medium,45,2,High AI Users
4729,2024-06-20,Customer Support,Finance Analyst,Gemini,Content Writing,25,Research,1,38,103,59,72,0.64,0.99,High,9,2,0.08,Medium,Semi-Automated,11,28,Confidential,No,Yes,Finance Ops,Germany,Intern,High,55,2,High AI Users
2751,2025-12-02,Sales,HR Specialist,Copilot,Documentation,29,Documentation,1,30,213,162,56,1.97,0.89,High,9,0,0.21,Medium,Fully Automated,13,20,Internal,No,Yes,IT Admin,UK,Full-time,Medium,27,2,High AI Users
4981,2024-01-31,HR,Finance Analyst,ChatGPT,Content Writing,22,Documentation,1,33,39,207,55,4.21,0.78,Medium,7,3,0.12,High,Semi-Automated,17,2,Confidential,No,Yes,Marketing Ops,UK,Intern,High,86,2,High AI Users
1673,2025-09-12,Sales,Product Manager,ChatGPT,Content Writing,31,Testing,7,17,212,150,91,4.0,0.53,High,5,1,0.19,High,Fully Automated,8,18,Confidential,Yes,Yes,Support,Canada,Intern,High,91,1,Moderate Users
2151,2024-09-28,IT,Recruiter,ChatGPT,Brainstorming,25,Research,7,38,60,176,88,3.72,0.96,Low,7,1,0.15,High,Semi-Automated,10,5,Public,Yes,No,Backend,India,Intern,Medium,13,2,High AI Users
3361,2024-04-04,Customer Support,Finance Analyst,Copilot,Reporting,4,Report Generation,8,69,140,179,68,1.13,0.77,Medium,8,4,0.07,Low,Fully Automated,26,17,Internal,No,No,Backend,UK,Contract,Low,34,0,Low AI Users
1331,2024-03-17,HR,Data Scientist,Claude,Content Writing,5,Debugging,8,25,30,243,25,2.53,0.96,High,6,2,0.07,High,Fully Automated,9,1,Public,Yes,Yes,Marketing Ops,India,Full-time,High,86,2,High AI Users
2173,2024-05-30,HR,Product Manager,Gemini,Email Drafting,34,Email Writing,9,103,39,68,50,3.12,0.82,High,6,1,0.26,High,Manual,7,29,Internal,No,Yes,Data,UK,Intern,High,74,0,Low AI Users
3039,2024-05-21,Finance,Analyst,Perplexity,Documentation,24,Testing,8,114,195,273,33,2.15,0.9,Medium,7,1,0.3,Medium,Manual,4,31,Internal,No,Yes,Finance Ops,UK,Contract,High,23,0,Low AI Users
2477,2024-08-18,Product,Product Manager,Copilot,Documentation,2,Documentation,1,65,68,61,55,3.2,0.67,High,5,1,0.14,Medium,Fully Automated,10,33,Public,Yes,No,Backend,Australia,Intern,High,88,1,Moderate Users
1035,2024-05-07,Finance,HR Specialist,Gemini,Documentation,34,Documentation,1,112,24,99,73,2.39,0.92,Low,5,4,0.18,Low,Fully Automated,14,22,Internal,No,Yes,Data,USA,Intern,Low,76,0,Low AI Users
2708,2025-11-26,Operations,Developer,Claude,Coding,11,Debugging,3,37,2,61,35,0.62,0.78,Low,6,1,0.28,Medium,Semi-Automated,36,2,Internal,No,Yes,Marketing Ops,Canada,Contract,High,79,2,High AI Users
2443,2025-05-11,IT,Data Scientist,Copilot,Email Drafting,5,Report Generation,4,28,237,69,98,0.55,0.69,Low,7,4,0.12,High,Fully Automated,30,32,Confidential,No,Yes,Support,Canada,Contract,Medium,80,2,High AI Users
4093,2024-10-06,IT,HR Specialist,Perplexity,Coding,18,Debugging,5,16,142,168,47,1.08,0.66,Medium,5,1,0.09,Medium,Manual,24,23,Public,Yes,Yes,Support,Canada,Contract,High,39,2,High AI Users
3253,2025-06-24,Operations,Product Manager,Gemini,Content Writing,24,Data Analysis,8,27,32,182,52,1.21,0.68,High,7,2,0.13,Low,Semi-Automated,9,35,Public,No,Yes,Frontend,Australia,Contract,Medium,93,2,High AI Users
3686,2025-06-13,Finance,HR Specialist,Copilot,Data Analysis,6,Data Analysis,6,40,141,257,49,3.03,0.79,High,7,0,0.27,Low,Semi-Automated,25,27,Internal,No,Yes,Finance Ops,India,Contract,Medium,64,2,High AI Users
3895,2024-05-10,Product,Data Scientist,Copilot,Content Writing,33,Testing,8,41,183,194,95,3.15,0.54,High,9,3,0.02,Low,Manual,14,22,Confidential,Yes,Yes,IT Admin,USA,Full-time,High,87,1,Moderate Users
2379,2025-04-05,Engineering,HR Specialist,Gemini,Data Analysis,23,Coding,4,115,123,190,45,4.32,0.87,High,8,2,0.24,High,Manual,24,10,Internal,No,No,Sales Ops,India,Intern,Medium,98,0,Low AI Users
1439,2024-09-25,HR,Manager,Gemini,Customer Support,20,Report Generation,8,14,229,251,79,2.07,0.81,Medium,6,1,0.03,Low,Semi-Automated,22,8,Public,No,Yes,IT Admin,Germany,Full-time,High,13,2,High AI Users
3776,2025-09-09,Operations,Manager,Perplexity,Brainstorming,15,Research,1,72,85,289,48,2.62,0.57,Low,5,2,0.02,Low,Fully Automated,37,5,Internal,Yes,No,HR Ops,USA,Full-time,High,59,1,Moderate Users
2119,2025-10-30,Product,Developer,Perplexity,Research,31,Research,6,116,120,110,41,3.66,0.66,Medium,5,4,0.19,High,Semi-Automated,35,12,Confidential,No,No,Sales Ops,Germany,Contract,High,79,0,Low AI Users
3988,2025-07-24,Operations,Developer,Gemini,Brainstorming,13,Report Generation,8,85,230,270,65,4.68,0.82,Medium,6,2,0.3,High,Manual,33,22,Internal,Yes,No,Finance Ops,UK,Full-time,High,61,0,Low AI Users
1163,2025-08-26,Operations,Developer,ChatGPT,Content Writing,25,Report Generation,7,55,64,245,91,3.32,0.74,Medium,9,0,0.14,Medium,Semi-Automated,26,8,Internal,Yes,No,Sales Ops,UK,Intern,Low,15,1,Moderate Users
1147,2024-09-16,Sales,Manager,Copilot,Email Drafting,39,Report Generation,9,97,13,122,95,3.59,0.64,Low,8,1,0.07,High,Fully Automated,9,26,Internal,Yes,No,Support,India,Intern,Low,21,1,Moderate Users
4601,2024-02-20,Customer Support,Finance Analyst,Gemini,Documentation,33,Debugging,3,67,142,222,85,4.63,0.95,High,5,2,0.17,Low,Fully Automated,27,9,Internal,Yes,No,Data,Germany,Intern,Medium,27,0,Low AI Users
3341,2024-05-12,Customer Support,Recruiter,Gemini,Documentation,4,Documentation,4,36,132,244,93,0.51,0.69,High,6,2,0.24,Medium,Manual,14,3,Internal,No,No,Backend,India,Intern,Low,46,2,High AI Users
1194,2025-11-09,Engineering,Finance Analyst,ChatGPT,Brainstorming,25,Documentation,1,12,10,59,49,1.91,0.52,Medium,5,2,0.2,High,Semi-Automated,5,24,Confidential,No,No,Support,UK,Full-time,Low,18,1,Moderate Users
1662,2024-01-05,HR,Data Scientist,Copilot,Coding,1,Data Analysis,4,6,11,88,96,1.41,0.51,Low,6,4,0.02,Low,Semi-Automated,19,18,Internal,No,Yes,Finance Ops,USA,Full-time,High,63,1,Moderate Users
1479,2025-10-09,IT,Manager,Copilot,Content Writing,7,Research,8,107,204,93,27,1.28,0.89,Low,9,4,0.0,Medium,Fully Automated,12,18,Public,Yes,Yes,Frontend,Australia,Intern,High,48,0,Low AI Users
4948,2025-05-16,Operations,Sales Executive,Copilot,Reporting,36,Debugging,5,62,113,203,48,4.48,0.64,High,6,4,0.15,Low,Fully Automated,11,30,Internal,No,No,Marketing Ops,USA,Full-time,Medium,66,1,Moderate Users
1122,2024-07-02,Sales,Manager,Copilot,Reporting,1,Data Analysis,5,72,46,248,33,4.63,0.51,High,8,3,0.06,Medium,Manual,28,17,Confidential,No,Yes,HR Ops,Australia,Intern,High,33,1,Moderate Users
2423,2025-02-12,Product,Data Scientist,Perplexity,Reporting,25,Data Analysis,9,43,38,162,99,3.56,0.69,Medium,7,0,0.22,Medium,Semi-Automated,6,19,Confidential,No,Yes,IT Admin,UK,Full-time,Low,87,1,Moderate Users
3746,2024-03-31,Customer Support,Sales Executive,Copilot,Customer Support,15,Debugging,6,63,117,186,38,2.27,0.84,Low,5,0,0.11,High,Manual,25,13,Confidential,Yes,Yes,Sales Ops,Germany,Contract,Medium,75,0,Low AI Users
1964,2025-03-11,Operations,Manager,Copilot,Data Analysis,31,Debugging,1,58,90,281,29,0.59,0.96,Medium,8,0,0.25,High,Fully Automated,35,30,Confidential,No,No,Sales Ops,India,Contract,Low,13,2,High AI Users
4523,2024-07-07,Sales,Finance Analyst,ChatGPT,Reporting,28,Testing,8,49,40,70,43,4.37,0.84,Low,7,1,0.2,High,Semi-Automated,35,21,Confidential,No,Yes,IT Admin,India,Contract,Low,38,2,High AI Users
3708,2025-04-24,Sales,Sales Executive,Perplexity,Customer Support,33,Research,8,35,31,134,32,3.25,0.72,Low,9,3,0.2,Medium,Semi-Automated,16,7,Public,Yes,No,Support,Germany,Full-time,Medium,38,2,High AI Users
4175,2025-01-17,Product,Analyst,ChatGPT,Content Writing,12,Testing,9,56,57,170,35,0.53,0.79,High,5,2,0.21,High,Semi-Automated,21,6,Public,No,No,Sales Ops,India,Full-time,High,76,2,High AI Users
2778,2024-11-17,HR,Finance Analyst,Perplexity,Data Analysis,31,Email Writing,1,99,231,236,84,0.73,0.79,High,5,2,0.07,High,Semi-Automated,33,2,Confidential,No,No,Frontend,India,Full-time,High,59,0,Low AI Users
2485,2025-03-18,IT,Data Scientist,ChatGPT,Customer Support,20,Documentation,3,22,154,250,34,2.24,0.57,Medium,8,2,0.11,Medium,Manual,39,31,Public,No,No,Finance Ops,UK,Intern,Medium,89,1,Moderate Users
4814,2025-05-04,Product,Sales Executive,Gemini,Email Drafting,5,Documentation,1,65,235,55,32,1.04,0.54,Medium,7,0,0.15,Low,Manual,0,16,Internal,Yes,Yes,HR Ops,India,Contract,Medium,99,1,Moderate Users
3014,2024-05-12,Sales,Data Scientist,Perplexity,Email Drafting,24,Testing,9,54,29,178,32,2.28,0.54,Low,8,2,0.05,Medium,Semi-Automated,29,12,Internal,No,Yes,Finance Ops,India,Intern,High,54,1,Moderate Users
4789,2025-11-14,HR,Analyst,Perplexity,Data Analysis,7,Testing,8,8,156,184,40,4.03,0.61,Low,8,4,0.22,Medium,Semi-Automated,38,23,Internal,No,No,Finance Ops,India,Contract,Medium,91,1,Moderate Users
1709,2025-03-01,Sales,Recruiter,Claude,Coding,1,Research,2,46,76,101,24,2.46,0.87,High,6,1,0.09,Medium,Manual,13,10,Internal,No,Yes,IT Admin,Canada,Full-time,Medium,18,2,High AI Users
3443,2024-09-06,Marketing,Developer,Gemini,Content Writing,9,Report Generation,2,6,223,250,20,2.38,0.57,High,8,2,0.14,High,Semi-Automated,20,32,Public,No,No,Backend,USA,Full-time,High,37,1,Moderate Users
1911,2024-03-01,Operations,Support Agent,Gemini,Coding,14,Coding,1,52,120,117,87,4.79,0.79,Low,8,2,0.28,Medium,Semi-Automated,4,27,Confidential,No,Yes,Sales Ops,USA,Intern,Low,93,2,High AI Users
2360,2025-07-15,HR,Developer,Claude,Brainstorming,13,Research,4,88,225,220,22,3.27,0.52,Medium,6,3,0.21,High,Fully Automated,20,5,Public,Yes,No,Frontend,India,Intern,Low,64,1,Moderate Users
4052,2025-02-25,HR,Product Manager,ChatGPT,Email Drafting,38,Report Generation,2,55,52,149,84,3.63,0.83,Medium,6,3,0.23,High,Semi-Automated,25,25,Internal,Yes,No,Support,Australia,Intern,Medium,44,2,High AI Users
4670,2025-04-20,Engineering,Finance Analyst,ChatGPT,Customer Support,30,Email Writing,4,66,235,194,77,2.18,0.92,Low,9,1,0.27,Low,Fully Automated,31,5,Public,No,No,Sales Ops,UK,Full-time,Medium,76,0,Low AI Users
4213,2024-08-10,Product,Recruiter,Perplexity,Data Analysis,6,Documentation,5,40,149,75,28,4.64,0.82,High,8,3,0.12,Low,Fully Automated,39,32,Public,No,No,Support,UK,Full-time,Low,75,2,High AI Users
3364,2025-03-13,Product,Manager,ChatGPT,Coding,1,Testing,1,114,89,136,68,1.24,0.81,Medium,5,0,0.2,High,Semi-Automated,33,32,Internal,No,Yes,Finance Ops,India,Intern,High,96,0,Low AI Users
2734,2025-11-14,IT,Manager,Claude,Content Writing,16,Email Writing,6,5,140,212,91,4.79,0.8,High,7,4,0.3,High,Manual,20,2,Internal,No,No,Finance Ops,Canada,Full-time,Low,87,2,High AI Users
4629,2025-01-18,Finance,Developer,Copilot,Research,25,Data Analysis,1,110,94,228,98,3.27,0.75,Low,8,0,0.29,Medium,Semi-Automated,7,34,Confidential,No,No,Frontend,Germany,Intern,Medium,78,0,Low AI Users
2823,2024-11-14,Sales,Sales Executive,Gemini,Customer Support,15,Research,4,79,79,109,53,2.93,0.84,High,7,2,0.11,Low,Fully Automated,31,35,Public,No,Yes,Support,Canada,Full-time,Medium,88,0,Low AI Users
4598,2024-08-12,IT,Recruiter,ChatGPT,Customer Support,31,Testing,5,20,226,185,83,2.9,0.51,High,6,4,0.12,Medium,Fully Automated,4,5,Confidential,No,No,Frontend,Germany,Full-time,Low,96,1,Moderate Users
2579,2025-02-26,HR,Finance Analyst,Claude,Customer Support,25,Documentation,2,55,84,134,55,2.53,0.96,High,8,3,0.05,Low,Semi-Automated,33,2,Confidential,No,Yes,Data,Australia,Contract,Low,31,2,High AI Users
4472,2024-07-09,Sales,Developer,Claude,Content Writing,38,Coding,2,34,184,84,65,1.97,0.56,Low,5,4,0.25,Low,Manual,14,27,Internal,No,Yes,Frontend,Australia,Full-time,High,61,1,Moderate Users
1680,2024-03-19,Product,HR Specialist,Claude,Data Analysis,36,Coding,8,69,190,188,52,1.0,0.62,Medium,8,3,0.17,High,Semi-Automated,12,30,Public,Yes,Yes,Marketing Ops,UK,Intern,Low,46,1,Moderate Users
2333,2024-12-30,Marketing,Sales Executive,Perplexity,Research,38,Documentation,7,45,180,204,96,0.74,0.66,High,7,4,0.26,Low,Semi-Automated,25,22,Confidential,No,Yes,Marketing Ops,Canada,Full-time,Medium,10,1,Moderate Users
3542,2024-01-22,HR,HR Specialist,Gemini,Data Analysis,12,Research,7,110,117,254,58,2.73,0.62,Low,8,1,0.07,High,Manual,15,25,Internal,No,Yes,Sales Ops,Germany,Intern,High,34,1,Moderate Users
1555,2025-07-01,HR,Developer,ChatGPT,Customer Support,22,Testing,2,111,154,161,35,1.16,0.98,High,9,0,0.02,Low,Semi-Automated,14,2,Public,Yes,Yes,Frontend,Australia,Intern,Medium,93,0,Low AI Users
1609,2024-11-25,Product,Data Scientist,Claude,Customer Support,25,Email Writing,5,113,5,130,55,2.95,0.61,Medium,5,3,0.07,High,Manual,4,15,Internal,No,No,Data,USA,Full-time,Low,90,1,Moderate Users
4844,2024-06-04,Marketing,Support Agent,ChatGPT,Email Drafting,14,Documentation,6,25,155,276,52,3.77,0.97,Medium,9,1,0.06,High,Semi-Automated,10,25,Public,No,Yes,Support,India,Contract,Medium,29,2,High AI Users
3156,2024-02-25,Product,HR Specialist,Gemini,Content Writing,8,Debugging,5,96,229,233,92,2.26,0.9,Medium,5,2,0.2,Low,Manual,14,2,Internal,No,Yes,Support,UK,Contract,Low,58,0,Low AI Users
4866,2024-09-04,Customer Support,Sales Executive,Claude,Data Analysis,8,Data Analysis,9,73,14,149,25,4.12,0.99,Low,8,3,0.27,Medium,Semi-Automated,26,5,Confidential,No,Yes,Data,Germany,Contract,Medium,32,0,Low AI Users
1371,2024-09-17,Engineering,Recruiter,ChatGPT,Data Analysis,30,Research,6,41,179,149,72,2.53,0.75,High,9,4,0.25,High,Semi-Automated,17,17,Internal,No,No,HR Ops,Canada,Intern,Low,78,2,High AI Users
3902,2025-03-10,Product,Analyst,ChatGPT,Email Drafting,36,Email Writing,9,86,209,239,45,4.45,0.67,Medium,7,2,0.26,Medium,Semi-Automated,39,32,Public,Yes,Yes,Frontend,UK,Full-time,High,67,1,Moderate Users
1615,2025-06-10,Engineering,Developer,Claude,Research,36,Report Generation,9,94,97,239,40,3.85,0.89,Low,9,3,0.11,Low,Semi-Automated,25,12,Internal,Yes,No,Backend,Canada,Full-time,High,74,0,Low AI Users
3815,2025-04-22,IT,Finance Analyst,ChatGPT,Documentation,36,Coding,9,98,70,278,65,4.42,0.74,High,8,3,0.15,Low,Semi-Automated,36,1,Confidential,Yes,Yes,Frontend,India,Full-time,Medium,31,0,Low AI Users
2914,2025-11-30,Engineering,HR Specialist,Gemini,Customer Support,4,Debugging,4,87,88,251,20,3.06,0.55,Medium,5,0,0.01,Medium,Semi-Automated,1,10,Public,No,No,Finance Ops,Australia,Intern,High,65,1,Moderate Users
